XID,Project Name,City,Magicbricks.com Link
r426079,Darsshan Promesa Fremont,South Mumbai,https://www.magicbricks.com/Chinchpokli-in-Mumbai-Overview
r375272,Ravi Wisteria Square,Mira Bhayandar,https://www.magicbricks.com/ravi-pranav-bungalows-waghodia-road-vadodara-pdpid-4d4235333036303639
r31080,Vasu Fortune Residency,Ghaziabad,https://www.magicbricks.com/project-vasu-fortune-residency-for-sale-in-ghaziabad-pppfs
r380673,Purva Tivoli Hills,Bangalore North,https://www.magicbricks.com/purva-tivoli-hills-phase-1-devanahalli-bangalore-pdpid-4d4235333230323139
r241459,Sunteck Signia Waterfront,Navi Mumbai,https://www.magicbricks.com/project-sunteck-signia-waterfront-for-sale-in-navi-mumbai-pppfs
r341465,Shaligram Prime,Ahmedabad West,https://www.magicbricks.com/shaligram-prime-south-bopal-ahmedabad-pdpid-4d4235313237343437
r3354,Shree Shyam Hills,Ahmedabad North,https://www.magicbricks.com/project-shree-shyam-hills-for-rent-in-ahmedabad-pppfr
r312237,Rahul Arcus,Pune West,https://www.magicbricks.com/project-rahul-arcus-4bhk-for-sale-in-pune-pppfs
r33402,Ellora Nakshatra I Land,Pune North,https://www.magicbricks.com/nakshatra-i-land-moshi-pune-pdpid-4d4235303631373737
r1842,Vatika India Next,Gurgaon,https://www.magicbricks.com/project-vatika-india-next-3bhk-for-sale-in-gurgaon-pppfs
r50148,Shaligram Lakeview,Ahmedabad North,https://www.magicbricks.com/project-shaligram-lakeview-4bhk-for-sale-in-ahmedabad-pppfs
r18086,RNA NG Paradise,Mira Bhayandar,https://www.magicbricks.com/ng-paradise-mira-road-mumbai-pdpid-4d4235303138393336
r137101,Nehru Enclave East RWA,South Delhi,https://www.magicbricks.com/3-bhk-flats-for-rent-in-nehru-enclave-new-delhi-pppfr
r8360,Godrej Summit,Gurgaon,https://www.magicbricks.com/godrej-summit-sector-104-gurgaon-pdpid-4d4235303238323836
r130079,Jasmine Springs,Chennai South,https://www.magicbricks.com/alliance-jasmine-springs-old-mahabalipuram-road-chennai-chennai-pdpid-4d4235313138313539
r202871,Trishul Terraces,Navi Mumbai,https://www.magicbricks.com/trishul-terraces-kopar-khairane-navi-mumbai-pdpid-4d4235303739343235
r379180,Amanora Ascent Towers,Pune East,https://www.magicbricks.com/4-bhk-apartments-for-sale-in-amanora-park-town-pune-pppfs
r30956,RK Lunkad Akshay Tower,Pune West,https://www.magicbricks.com/akshay-tower-wakad-pune-pdpid-4d4235303233393733
r19718,Satyam Harmony,Navi Mumbai,https://www.magicbricks.com/project-shubh-satyam-harmony-for-rent-in-navi-mumbai-pppfr
r5852,Sam Palm Olympia,Greater Noida,https://www.magicbricks.com/sam-palm-olympia-noida-extension-noida-pdpid-4d4235303138363234
r58524,Proviso Heights,Navi Mumbai,https://www.magicbricks.com/proviso-heights-ulwe-navi-mumbai-pdpid-4d4235303137353739
r426249,Jewel by Namishree,Hyderabad,https://www.magicbricks.com/mahalaxmi-jewel-old-bowenpally-hyderabad-pdpid-4d4235323736363537
r379916,ANP Universe,Pune West,https://www.magicbricks.com/project-anp-universe-for-rent-in-pune-pppfr
r312765,T Homes,Ghaziabad,https://www.magicbricks.com/project-t-homes-4bhk-for-sale-in-ghaziabad-pppfs
r380265,Signature Global City 81,Gurgaon,https://www.magicbricks.com/project-signature-global-city-81-for-sale-in-gurgaon-pppfs
r63215,Elixir Millennium Apartments,Noida,https://www.magicbricks.com/elixir-millenium-apartment-sector-61-noida-pdpid-4d4235303635393830
r253739,Avinash Garden City,Raipur,https://www.magicbricks.com/avinash-garden-city-semariya-2-raipur-pdpid-4d4235303932383036
r424017,Protech Dharapur Phase 3,Guwahati,https://www.magicbricks.com/protech-dharapur-phase-3-dharapur-guwahati-pdpid-4d4235333236313231
r125399,Ansal API Sushant Golf City,Lucknow,https://www.magicbricks.com/property-for-sale-in-ansal-api-golf-city-lucknow-pppfs
r21,Jaypee Greens Star Court,Greater Noida,https://www.magicbricks.com/jaypee-star-court-surajpur-greater-noida-pdpid-4d4235303130313434
r5734,Hero Alaknanda,Haridwar,https://www.magicbricks.com/project-plots-hero-alaknanda-for-sale-in-haridwar-pppfs
r21522,ATS Greens Paradiso,Greater Noida,https://www.magicbricks.com/project-ats-green-paradiso-4bhk-for-sale-in-greater-noida-pppfs
r46636,Panchshil Forest Castles,Pune East,https://www.magicbricks.com/project-panchshil-forest-castle-for-sale-in-pune-pppfs
r265531,Godrej Eternity,Bangalore South,https://www.magicbricks.com/godrej-eternity-kanakapura-road-bangalore-pdpid-4d4235303932313736
r12166,Spaze Privy,Gurgaon,https://www.magicbricks.com/project-spaze-privy-72-for-sale-in-gurgaon-pppfs
r318631,Sapphire Royale,Lucknow,https://www.magicbricks.com/project-sapphire-royale-for-sale-in-lucknow-pppfs
r407819,Crystal Hitendra Dhamm Shabha Chs,Western Mumbai,https://www.magicbricks.com/hitendra-dhamm-shabha-co-operative-housing-society-goregaon-west-mumbai-pdpid-4d4235343230323837
r26588,Shakuntalam CGHS,Dwarka Delhi,https://www.magicbricks.com/shakuntalam-apartments-dwarka-sector-10-new-delhi-pdpid-4d4235303131333332
r265101,Signature Global Orchard Avenue,Gurgaon,https://www.magicbricks.com/signature-global-orchard-avenue-2-sector-93-gurgaon-pdpid-4d4235313236343539
r438192,SS Bhavya Enclave,Indore,https://www.magicbricks.com/tricon-vion-nagarbhavi-bangalore-pdpid-4d4235313739383235
r137123,DDA Bagwan Apartment,North Delhi,https://www.magicbricks.com/project-dda-baghban-apartment-for-sale-in-new-delhi-pppfs
r421333,Sankars Akilandeswari,Chennai South,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Rent-Velachery-in-Chennai&id=4d423735383838303731
r34222,Pratik Gardens,Navi Mumbai,https://www.magicbricks.com/project-pratik-gardens-for-rent-in-navi-mumbai-pppfr
r4486,Angel Jupiter,Ghaziabad,https://www.magicbricks.com/project-angel-jupiter-2bhk-for-sale-in-ghaziabad-pppfs
r380788,Delta Heights,Navi Mumbai,https://www.magicbricks.com/project-shantanu-heights-for-sale-in-navi-mumbai-pppfs
r45104,CHS Utopia,Pune East,https://www.magicbricks.com/project-utopia-chs-for-sale-in-pune-pppfs
r418325,Nakshatra Green,Lucknow,https://www.magicbricks.com/nakshatra-green-bijnor-road-lucknow-pdpid-4d4235343138313237
r278613,Tridev Indraprastha,Varanasi,https://www.magicbricks.com/project-tridev-indraprastha-for-sale-in-varanasi-pppfs
r374863,Garden Estate,Lucknow,https://www.magicbricks.com/project-plots-garden-estate-township-for-sale-in-lucknow-pppfs
r392225,Shree Datta Girnar,Pune Central,https://www.magicbricks.com/residential-plots-land-for-sale-in-amravati-pppfs
r438107,Aarsh Aquavista,Ahmedabad North,Not Found
r237360,Vasant Apartment,Noida,https://www.magicbricks.com/
r171457,Stellar One,Greater Noida,https://www.magicbricks.com/project-stellar-one-for-sale-in-greater-noida-pppfs
r411284,Trinity Grand,Greater Noida,https://www.magicbricks.com/trinity-grand-noida-extension-greater-noida-pdpid-4d4235343131333933
r387481,Trimurty Tirupati Industrial Park,Indore,https://www.magicbricks.com/riddhi-siddhi-industrial-bhangiya-indore-pdpid-4d4235343133333739
r419501,Saanvi Nirman Solace,Ahmedabad West,https://www.magicbricks.com/saanvi-nirman-solace-bopal-ahmedabad-pdpid-4d4235343231323435
r1534,Urbana Jewels,Jaipur,https://www.magicbricks.com/urbana-jewels-mansarovar-extension-jaipur-pdpid-4d4235303137303032
r71711,Leisure Town,Pune East,https://www.magicbricks.com/project-sai-leisure-town-2bhk-for-sale-in-pune-pppfs
r24028,Prestige Siesta,Central Mumbai,https://www.magicbricks.com/prestige-siesta-mulund-west-mumbai-pdpid-4d4235303430393634
r419968,Gurukrupa Alaknanda,Western Mumbai,https://www.magicbricks.com/project-gurukrupa-alaknanda-3bhk-for-sale-in-mumbai-pppfs
r32040,SD The Imperial,South Mumbai,https://www.magicbricks.com/project-imperial-towers-for-rent-in-mumbai-pppfr
r775,Dheeraj Insignia,Western Mumbai,https://www.magicbricks.com/dheeraj-insignia-apartment-bandra-east-mumbai-pdpid-4d4235303435303639
r420799,Elephantine Aztec,Chennai West,https://www.magicbricks.com/project-plots-elephantine-aztec-for-sale-in-chennai-pppfs
r534,Mantri Synergy,Chennai South,https://www.magicbricks.com/mantri-synergy-old-mahabalipuram-road-chennai-chennai-pdpid-4d4235303430363236
r383515,Srushti,Gandhinagar,https://www.magicbricks.com/project-kaavyaratna-srushti-for-sale-in-gandhinagar-pppfs
r378754,Casagrand Grandio,Chennai South,https://www.magicbricks.com/project-casagrand-grandio-for-sale-in-chennai-pppfs
r124063,Mahagun Mywoods Phase 2,Greater Noida,https://www.magicbricks.com/mahagun-mywoods-noida-extension-noida-pdpid-4d4235303030393238
r28548,Exotica Elegance,Ghaziabad,https://www.magicbricks.com/project-exotica-elegance-4bhk-for-sale-in-ghaziabad-pppfs
r53384,Suramya Seven,Ahmedabad West,https://www.magicbricks.com/residential-plots-land-for-sale-in-ahmedabad-west-pppfs
r12398,Ratnakar Apartments,Dwarka Delhi,https://www.magicbricks.com/ratnakar-apartments-dwarka-sector-4-new-delhi-pdpid-4d4235303131303437
r15396,Shrachi Greenwood Sonata,Kolkata East,https://www.magicbricks.com/project-greenwood-sonata-for-sale-in-kolkata-pppfs
r20334,Regency Towers,Thane,https://www.magicbricks.com/project-regency-towers-for-sale-in-thane-pppfs
r272809,Sai Siddhi Sai Plaza,Thane Outskirts,https://www.magicbricks.com/sai-heights-kalyan-east-beyond-thane-pdpid-4d4235313136383339
r403291,Doon Aviral Kailasm,Dehradun,https://www.magicbricks.com/project-doon-divine-aviral-kailasm-for-sale-in-dehradun-pppfs
r1988,Amarprakash The Royal Castle,Chennai South,https://www.magicbricks.com/project-amarprakash-the-royal-castle-for-sale-in-chennai-pppfs
r64310,DDA Rainbow Apartment,Dwarka Delhi,https://www.magicbricks.com/dda-rainbow-apartments-dwarka-new-delhi-pdpid-4d4235303334343032
r124433,Maxheights Dream Homes,Sonipat,https://www.magicbricks.com/project-dream-homes-for-rent-in-sonipat-pppfr
r7886,Californea Citi,Indore,https://www.magicbricks.com/californea-citi-kanadia-road-savindnagar-indore-pdpid-4d4235303231383030
r437025,Royal Garden Udumalpet,Tirupur,https://www.magicbricks.com/
r45512,Aadi Apartment RWA,Dwarka Delhi,https://www.magicbricks.com/project-dda-aadi-apartment-rwa-for-rent-in-new-delhi-pppfr
r3184,Ideal Enclave,Kolkata East,https://www.magicbricks.com/project-ideal-enclave-phase-ii-for-sale-in-kolkata-pppfs
r434482,LnT Realty Evara Heights,Thane,https://www.magicbricks.com/l-&-t-evara-heights-thane-west-thane-pdpid-4d4235343235323835
r262396,GM Meena Paradise,Kolkata North,https://www.magicbricks.com/gm-meena-paradise-bablatala-kolkata-pdpid-4d4235303933333037
r10548,ATS Marigold,Gurgaon,https://www.magicbricks.com/ats-marigold-sector-89a-gurgaon-pdpid-4d4235303233353433
r296417,Forest Edge,Pune East,https://www.magicbricks.com/vascon-forest-edge-kharadi-pune-pdpid-4d4235313131393039
r16710,Hiranandani QueensGate,Bangalore South,https://www.magicbricks.com/project-hiranandani-queensgate-for-sale-in-bangalore-pppfs
r67564,Deep Auralis The Twins,Thane,https://www.magicbricks.com/project-auralis-the-twins-2bhk-for-sale-in-thane-pppfs
r26016,The Maharani Aventi Bai,Dwarka Delhi,https://www.magicbricks.com/the-maharani-aventi-bai-cghs-dwarka-sector-22-new-delhi-pdpid-4d4235313639373635
r433808,Supreme Boulevard,Central Mumbai,https://www.magicbricks.com/supreme-park-vista-khar-west-mumbai-pdpid-4d4235303432353232
r420947,Haware My First Home,Navi Mumbai,https://www.magicbricks.com/haware-my-first-home-shilphata-shilphata-thane-pdpid-4d4235343232383431
r273591,Shraddha Evoque,Central Mumbai,https://www.magicbricks.com/shraddha-evoque-bhandup-west-mumbai-pdpid-4d4235313133393835
r38312,SBTL Caladium,Gurgaon,https://www.magicbricks.com/sbtl-caladium-sector-109-gurgaon-pdpid-4d4235303130343138
r264981,Shiv Serenity Space,Ahmedabad North,https://www.magicbricks.com/serenity-space-gota-ahmedabad-pdpid-4d4235303935383639
r1345,Supertech Supernova,Noida,https://www.magicbricks.com/supertech-supernova-sector-94-noida-pdpid-4d4235303137353135
r244025,Elita Garden Vista Phase 2,Kolkata East,https://www.magicbricks.com/project-elita-garden-vista-phase-2-for-sale-in-kolkata-pppfs
r437157,Saranga Flats,Chennai North,https://www.magicbricks.com/project-arun-excello-saranga-2bhk-for-sale-in-chennai-pppfs
r430722,Modern Serene Heights,Bangalore East,https://www.magicbricks.com/apartments-for-sale-in-kada-agrahara-bangalore-pppfs
r22810,Bombay Realty Island City Center,South Mumbai,https://www.magicbricks.com/island-city-center-dadar-east-mumbai-pdpid-4d4235303233323431
r84159,Signature Global Solera,Gurgaon,https://www.magicbricks.com/signature-global-solera-sector-107-gurgaon-pdpid-4d4235323835393337
r419735,Florenza By Devashri,North Goa,Not Found
r224525,Greenscape Eternia,Navi Mumbai,https://www.magicbricks.com/eternia-greenscapes-roadpali-navi-mumbai-pdpid-4d4235303834333337
r29788,Fort Oasis,Kolkata South,https://www.magicbricks.com/project-fort-oasis-4bhk-for-sale-in-kolkata-pppfs
r63711,Supriya Apartments,Dwarka Delhi,https://www.magicbricks.com/supriya-apartments-dwarka-sector-10-new-delhi-pdpid-4d4235303130393736
r7334,SNN Raj Serenity,Bangalore South,https://www.magicbricks.com/snn-raj-serenity-begur-road-bangalore-pdpid-4d4235303139353735
r173447,JLPL Sky Gardens,Mohali,https://www.magicbricks.com/jlpl-sky-gardens-sector-66-mohali-pdpid-4d4235313135333837
r404574,Sumatinath Green View Apartment,Beyond Mira Road,https://www.magicbricks.com/green-view-nalasopara-west-mumbai-pdpid-4d4235343134383435
r269095,Maya Homes,Ghaziabad,https://www.magicbricks.com/maya-homes-indirapuram-ghaziabad-pdpid-4d4235303934363133
r245665,SandeepG Mayfair Greens 2,Siliguri,https://www.magicbricks.com/project-sandeepg-mayfair-greens-for-sale-in-siliguri-pppfs
r428719,Century Regalia,Bangalore East,https://www.magicbricks.com/project-century-regalia-for-rent-in-bangalore-pppfr
r413562,SDMV Elite,Bangalore South,https://www.magicbricks.com/project-sdmv-elite-for-sale-in-bangalore-pppfs
r258015,Indiabulls Park,Navi Mumbai,https://www.magicbricks.com/project-indiabulls-park-4bhk-for-sale-in-navi-mumbai-pppfs
r373727,Goel Ganga Asmi,Pune West,https://www.magicbricks.com/ganga-asmi-wakad-pune-pdpid-4d4235323236343533
r20882,Gaur City 2 14th Avenue,Greater Noida,https://www.magicbricks.com/project-gaur-city-2-14th-avenue-for-sale-in-noida-pppfs
r265669,Aditya Casa Grande,Hyderabad,https://www.magicbricks.com/project-aditya-casa-grande-for-sale-in-hyderabad-pppfs
r371553,Casagrand Athens,Chennai North,https://www.magicbricks.com/project-casagrand-athens-3bhk-for-sale-in-chennai-pppfs
r391634,Swarnim Sentossa,Ahmedabad North,https://www.magicbricks.com/5-bhk-flats-in-chharodi-ahmedabad-for-sale-pppfs
r107603,DTC Southern Heights,Kolkata South,https://www.magicbricks.com/project-dtc-southern-heights-for-sale-in-kolkata-pppfs
r197199,Chaithanya Smaran,Bangalore East,https://www.magicbricks.com/project-chaithanya-smaran-for-sale-in-bangalore-pppfs
r32664,Royal Oasis,Western Mumbai,https://www.magicbricks.com/royal-oasis-malad-west-mumbai-pdpid-4d4235303430383632
r170709,Mantra Happy Homes,Haridwar,https://www.magicbricks.com/mantra-happy-homes-sidcul-haridwar-pdpid-4d4235303930373733
r8378,Brigade Golden Triangle,Bangalore East,https://www.magicbricks.com/project-brigade-golden-triangle-for-sale-in-bangalore-pppfs
r12344,Balaji Apartment,Dwarka Delhi,https://www.magicbricks.com/shri-balaji-apartment-dwarka-dwarka-new-delhi-pdpid-4d4235313835373839
r423844,AA Kurinji,Chennai South,https://www.magicbricks.com/mayan-kurinji-saravanampatti-coimbatore-pdpid-4d4235313737363635
r208139,DDA Flats Mayur Vihar,East Delhi,https://www.magicbricks.com/project-east-end-apartments-for-rent-in-new-delhi-pppfr
r393142,Mahindra Nestalgia,Pune North,https://www.magicbricks.com/project-mahindra-nestalgia-for-rent-in-pune-pppfr
r403091,Goyal Riviera Prestige,Ahmedabad West,https://www.magicbricks.com/project-goyal-riviera-prestige-for-sale-in-ahmedabad-pppfs
r25942,Baroda House Apartment,Dwarka Delhi,https://www.magicbricks.com/project-baroda-house-apartment-for-sale-in-new-delhi-pppfs
r6572,VUB Veermaa Paradise,Navi Mumbai,https://www.magicbricks.com/veermaa-paradise-kamothe-navi-mumbai-pdpid-4d4235303136363333
r381252,Osian One And Only Phase 1,Pune East,https://www.magicbricks.com/project-kanchan-osian-one-and-only-for-sale-in-pune-pppfs
r255673,Aparna Serene Park,Hyderabad,https://www.magicbricks.com/aparna-serene-park-kondapur-hyderabad-pdpid-4d4235303937343131
r438059,Premium Pleasant City,Mysore,https://www.magicbricks.com/
r270172,Gagan Avencia,Pune East,https://www.magicbricks.com/project-gagan-avencia-2bhk-for-sale-in-pune-pppfs
r425775,Kripa Elysium,Central Mumbai,https://www.magicbricks.com/elysium-tilak-nagar-chembur-mumbai-pdpid-4d4235343230303431
r417142,Kumar Codename LightHouse,Pune East,https://www.magicbricks.com/independent-house-for-sale-in-satav-nagar-pune-pppfs
r309903,Lodha Crown Kolshet,Thane,https://www.magicbricks.com/lodha-crown-kolshet-kolshet-thane-pdpid-4d4235333334383031
r424911,Shyaswa Sarovar,Ahmedabad West,https://www.magicbricks.com/project-shyaswa-sarovar-4bhk-for-sale-in-ahmedabad-pppfs
r45,Emaar Mohali Hills Plots,Mohali,https://www.magicbricks.com/project-plots-emaar-mohali-hills-plot-for-sale-in-mohali-pppfs
r433630,Arihant Avanti Palace,Thane,https://www.magicbricks.com/arihant-avanti-shilphata-thane-pdpid-4d4235343234323133
r267233,Orchid Heaven,Ahmedabad West,https://www.magicbricks.com/project-goyal-orchid-heaven-for-sale-in-ahmedabad-pppfs
r394877,My Home Wakad,Pune West,https://www.magicbricks.com/goyal-my-homes-wakad-wakad-pune-pdpid-4d4235333333313531
r12568,Youngsters CGHS,Dwarka Delhi,https://www.magicbricks.com/project-youngsters-apartment-for-rent-in-new-delhi-pppfr
r368537,Apex D Rio,Ghaziabad,https://www.magicbricks.com/apex-d-rio-indirapuram-ghaziabad-pdpid-4d4235323432363235
r314477,Juhi Niharika Absolute,Navi Mumbai,https://www.magicbricks.com/juhi-niharika-absolute-kharghar-navi-mumbai-pdpid-4d4235313231343137
r320959,Amorapolis,Pune East,https://www.magicbricks.com/project-krishna-amorapolis-3bhk-for-sale-in-pune-pppfs
r272175,ATS Pristine Golf Villas,Noida,https://www.magicbricks.com/project-ats-pristine-golf-villas-for-sale-in-noida-pppfs
r47860,Ceebros The Atlantic,Chennai Central,https://www.magicbricks.com/the-atlantic-residences-by-ceebros-egmore-chennai-pdpid-4d4235303832313731
r277,Rohan Mithila,Pune East,https://www.magicbricks.com/project-rohan-mithila-for-sale-in-pune-pppfs
r1020,Rivali Park,Western Mumbai,https://www.magicbricks.com/project-rivali-park-for-sale-in-mumbai-pppfs
r27782,Gardenia Square 1,Ghaziabad,https://www.magicbricks.com/project-gardenia-square-i-for-rent-in-ghaziabad-pppfr
r347315,Adiyogi Haridwar,Haridwar,https://www.magicbricks.com/rudransh-valley-sahastradhara-road-dehradun-pdpid-4d4235333330333937
r26542,CGHS Classic Apartments,Dwarka Delhi,https://www.magicbricks.com/project-classic-apartment-3bhk-for-sale-in-new-delhi-pppfs
r78417,DNR Reflection,Bangalore East,https://www.magicbricks.com/project-dnr-reflection-for-sale-in-bangalore-pppfs
